voter_reg_num,county_desc,race,gender,age,voter_city,voter_state,voter_zip,voter_party_code,voted_2016,voted_2020,voted_2024
000000011162,WILKES,WHITE,F,80,WILKESBORO,NC,28697,REP,1,1,0
000030021683,WILKES,WHITE,M,47,MILLERS CREEK,NC,28651,REP,0,0,0
000000011242,WILKES,WHITE,M,67,NORTH WILKESBORO,NC,28659,DEM,1,0,0
000000011256,WILKES,WHITE,F,83,WILKESBORO,NC,28697,REP,1,0,0
000000053309,WILKES,WHITE,F,74,RONDA,NC,28670,REP,1,0,0
000000015042,WILKES,WHITE,F,85,ELKIN,NC,28621,REP,0,0,0
000030026787,WILKES,WHITE,F,75,ROARING RIVER,NC,28669,UNA,1,0,0
000000011335,WILKES,WHITE,F,84,WILKESBORO,NC,28697,REP,1,0,0
000030030549,WILKES,WHITE,F,32,NORTH WILKESBORO,NC,28659,DEM,1,0,0
000030007918,WILKES,WHITE,M,32,MILLERS CREEK,NC,28651,UNA,0,0,0
000030034867,WILKES,UNDESIGNATED,U,49,TRAPHILL,NC,28685,DEM,0,0,0
000030033809,WILKES,WHITE,F,68,MORAVIAN FALLS,NC,28654,UNA,1,0,0
000030033810,WILKES,WHITE,M,70,MORAVIAN FALLS,NC,28654,UNA,1,0,0
000030031133,WILKES,WHITE,M,20,BOOMER,NC,28606,UNA,1,0,0
000000059530,WILKES,WHITE,F,55,MILLERS CREEK,NC,28651,REP,0,0,0
000030034568,WILKES,UNDESIGNATED,U,76,MILLERS CREEK,NC,28651,REP,1,0,0
000030027277,WILKES,WHITE,M,34,ELKIN,NC,28621,REP,1,0,0
000030028660,WILKES,WHITE,M,21,HAYS,NC,28635,REP,1,0,0
000030024714,WILKES,WHITE,F,23,WILKESBORO,NC,28697,REP,1,0,0
000030033756,WILKES,WHITE,F,34,ELKIN,NC,28621,UNA,1,0,0
000030032101,WILKES,WHITE,F,27,MORAVIAN FALLS,NC,28654,DEM,0,0,0
000030006384,WILKES,WHITE,F,66,NORTH WILKESBORO,NC,28659,REP,0,0,0
