voter_reg_num,county_desc,race,gender,age,voter_city,voter_state,voter_zip,voter_party_code,voted_2016,voted_2020,voted_2024
000002836737,PASQUOTANK,TWO or MORE RACES,U,18,ELIZABETH CITY,NC,27909,DEM,0,0,1
000002804453,PASQUOTANK,BLACK or AFRICAN AMERICAN,M,50,ELIZABETH CITY,NC,27909,UNA,1,1,1
000002819620,PASQUOTANK,BLACK or AFRICAN AMERICAN,M,24,ELIZABETH CITY,NC,27909,UNA,0,0,1
000002802894,PASQUOTANK,BLACK or AFRICAN AMERICAN,F,49,ELIZABETH CITY,NC,27909,DEM,1,1,1
000002821914,PASQUOTANK,WHITE,F,23,ELIZABETH CITY,NC,27909,UNA,0,1,1
000002834010,PASQUOTANK,WHITE,F,18,ELIZABETH CITY,NC,27909,UNA,0,0,1
000002816431,PASQUOTANK,WHITE,M,62,ELIZABETH CITY,NC,27909,UNA,1,1,1
000002828291,PASQUOTANK,WHITE,M,43,ELIZABETH CITY,NC,27909,UNA,0,0,1
000002806001,PASQUOTANK,WHITE,F,76,ELIZABETH CITY,NC,27909,DEM,1,1,1
000000033926,PASQUOTANK,OTHER,F,53,ELIZABETH CITY,NC,27909,UNA,1,1,1
000000004377,PASQUOTANK,BLACK or AFRICAN AMERICAN,M,59,ELIZABETH CITY,NC,27909,UNA,1,1,1
000002836942,PASQUOTANK,WHITE,F,30,ELIZABETH CITY,NC,27909,REP,0,0,1
000002829719,PASQUOTANK,WHITE,F,60,ELIZABETH CITY,NC,27909,REP,0,0,1
000000028531,PASQUOTANK,BLACK or AFRICAN AMERICAN,F,75,ELIZABETH CITY,NC,27909,UNA,1,1,1
000002814707,PASQUOTANK,BLACK or AFRICAN AMERICAN,M,67,ELIZABETH CITY,NC,27909,DEM,1,1,1
000000010081,PASQUOTANK,WHITE,M,80,ELIZABETH CITY,NC,27909,DEM,1,1,1
000002800916,PASQUOTANK,BLACK or AFRICAN AMERICAN,M,55,ELIZABETH CITY,NC,27909,DEM,1,1,1
000002790805,PASQUOTANK,BLACK or AFRICAN AMERICAN,F,54,ELIZABETH CITY,NC,27909,DEM,1,1,1
000002831499,PASQUOTANK,WHITE,F,63,ELIZABETH CITY,NC,27909,REP,0,0,1
000002823352,PASQUOTANK,BLACK or AFRICAN AMERICAN,F,28,ELIZABETH CITY,NC,27909,DEM,0,1,1
000000035525,PASQUOTANK,BLACK or AFRICAN AMERICAN,M,66,ELIZABETH CITY,NC,27909,DEM,1,1,1
000002786429,PASQUOTANK,BLACK or AFRICAN AMERICAN,M,53,ELIZABETH CITY,NC,27909,DEM,1,1,1
000002804666,PASQUOTANK,WHITE,M,31,ELIZABETH CITY,NC,27909,REP,1,1,1
000002792072,PASQUOTANK,WHITE,M,59,ELIZABETH CITY,NC,27909,DEM,1,1,1
000000015008,PASQUOTANK,BLACK or AFRICAN AMERICAN,F,69,ELIZABETH CITY,NC,27909,DEM,1,1,1
000000021212,PASQUOTANK,BLACK or AFRICAN AMERICAN,F,65,ELIZABETH CITY,NC,27909,DEM,1,1,1
000000031524,PASQUOTANK,BLACK or AFRICAN AMERICAN,M,48,ELIZABETH CITY,NC,27909,DEM,1,1,1
000002830907,PASQUOTANK,UNDESIGNATED,U,20,ELIZABETH CITY,NC,27909,UNA,0,0,1
000000010084,PASQUOTANK,WHITE,F,78,ELIZABETH CITY,NC,27909,UNA,1,1,1
000002816748,PASQUOTANK,WHITE,F,45,ELIZABETH CITY,NC,27909,UNA,1,1,1
000002835420,PASQUOTANK,WHITE,F,46,ELIZABETH CITY,NC,27909,REP,0,0,1
000000008206,PASQUOTANK,BLACK or AFRICAN AMERICAN,M,59,ELIZABETH CITY,NC,27909,UNA,1,1,1
000000017366,PASQUOTANK,BLACK or AFRICAN AMERICAN,F,52,ELIZABETH CITY,NC,27909,UNA,1,1,1
000002809376,PASQUOTANK,WHITE,M,79,ELIZABETH CITY,NC,27909,REP,0,1,0
000000004981,PASQUOTANK,BLACK or AFRICAN AMERICAN,F,81,ELIZABETH CITY,NC,27909,DEM,1,1,1
000000023267,PASQUOTANK,WHITE,M,55,ELIZABETH CITY,NC,27909,REP,1,1,1
000002798355,PASQUOTANK,WHITE,F,74,ELIZABETH CITY,NC,27909,UNA,1,1,1
000000036227,PASQUOTANK,WHITE,F,68,ELIZABETH CITY,NC,27909,DEM,0,1,1
000002829867,PASQUOTANK,WHITE,F,20,ELIZABETH CITY,NC,27909,REP,0,0,1
000002810948,PASQUOTANK,WHITE,M,59,ELIZABETH CITY,NC,27909,UNA,1,1,1
000002800334,PASQUOTANK,UNDESIGNATED,F,56,ELIZABETH CITY,NC,27909,REP,0,1,1
000002790786,PASQUOTANK,WHITE,F,46,ELIZABETH CITY,NC,27909,UNA,1,1,1
000002820022,PASQUOTANK,WHITE,M,35,ELIZABETH CITY,NC,27909,REP,1,1,1
000002795972,PASQUOTANK,WHITE,F,82,ELIZABETH CITY,NC,27909,REP,0,1,1
000002804189,PASQUOTANK,BLACK or AFRICAN AMERICAN,M,32,ELIZABETH CITY,NC,27909,DEM,1,1,1
000000015801,PASQUOTANK,WHITE,F,85,ELIZABETH CITY,NC,27909,DEM,1,1,1
000000004383,PASQUOTANK,BLACK or AFRICAN AMERICAN,F,89,ELIZABETH CITY,NC,27909,DEM,1,1,1
000002823047,PASQUOTANK,WHITE,M,38,ELIZABETH CITY,NC,27909,REP,1,1,1
000002833196,PASQUOTANK,WHITE,M,72,ELIZABETH CITY,NC,27909,REP,0,0,1
000002829407,PASQUOTANK,WHITE,F,25,ELIZABETH CITY,NC,27909,REP,0,0,1
000002795971,PASQUOTANK,WHITE,M,85,ELIZABETH CITY,NC,27909,REP,1,1,1
000002836653,PASQUOTANK,OTHER,M,22,ELIZABETH CITY,NC,27909,REP,0,0,1
000002802768,PASQUOTANK,BLACK or AFRICAN AMERICAN,F,33,ELIZABETH CITY,NC,27909,DEM,1,1,1
000002837132,PASQUOTANK,WHITE,M,46,ELIZABETH CITY,NC,27909,REP,0,0,1
000002810125,PASQUOTANK,BLACK or AFRICAN AMERICAN,F,29,ELIZABETH CITY,NC,27909,DEM,1,1,1
000000023035,PASQUOTANK,BLACK or AFRICAN AMERICAN,F,84,ELIZABETH CITY,NC,27909,DEM,1,1,1
000002814198,PASQUOTANK,WHITE,M,50,ELIZABETH CITY,NC,27909,REP,1,1,1
000002825379,PASQUOTANK,WHITE,M,48,ELIZABETH CITY,NC,27909,REP,0,1,1
000002815433,PASQUOTANK,WHITE,M,47,ELIZABETH CITY,NC,27909,REP,0,1,1
000002833195,PASQUOTANK,WHITE,F,69,ELIZABETH CITY,NC,27909,DEM,0,0,1
000002817261,PASQUOTANK,BLACK or AFRICAN AMERICAN,F,43,ELIZABETH CITY,NC,27909,UNA,0,1,1
000002785346,PASQUOTANK,BLACK or AFRICAN AMERICAN,F,41,ELIZABETH CITY,NC,27909,DEM,1,1,1
000002795728,PASQUOTANK,WHITE,F,68,ELIZABETH CITY,NC,27909,REP,1,1,1
000000033993,PASQUOTANK,WHITE,F,65,ELIZABETH CITY,NC,27909,REP,1,1,1
000002821109,PASQUOTANK,WHITE,F,62,ELIZABETH CITY,NC,27909,UNA,0,1,1
000002826632,PASQUOTANK,WHITE,F,54,ELIZABETH CITY,NC,27909,REP,0,1,1
000002832889,PASQUOTANK,WHITE,M,66,ELIZABETH CITY,NC,27909,REP,0,0,1
000000021554,PASQUOTANK,BLACK or AFRICAN AMERICAN,F,57,ELIZABETH CITY,NC,27909,DEM,1,1,1
000002820576,PASQUOTANK,WHITE,M,73,ELIZABETH CITY,NC,27909,REP,0,1,1
000002819503,PASQUOTANK,WHITE,F,60,ELIZABETH CITY,NC,27909,REP,0,1,1
000002835611,PASQUOTANK,WHITE,M,26,ELIZABETH CITY,NC,27909,REP,0,0,1
000002834451,PASQUOTANK,WHITE,F,39,ELIZABETH CITY,NC,27909,UNA,0,0,1
000002785411,PASQUOTANK,WHITE,M,67,ELIZABETH CITY,NC,27909,REP,1,1,1
000002824025,PASQUOTANK,WHITE,F,22,ELIZABETH CITY,NC,27909,REP,0,0,1
000002822006,PASQUOTANK,WHITE,M,68,ELIZABETH CITY,NC,27909,UNA,0,1,1
000000015803,PASQUOTANK,WHITE,M,84,ELIZABETH CITY,NC,27909,DEM,1,1,1
000002829405,PASQUOTANK,BLACK or AFRICAN AMERICAN,M,25,ELIZABETH CITY,NC,27909,UNA,0,0,1
000002828762,PASQUOTANK,WHITE,F,30,ELIZABETH CITY,NC,27909,REP,1,1,1
000000000427,PASQUOTANK,WHITE,M,83,ELIZABETH CITY,NC,27909,REP,1,1,1
000002815878,PASQUOTANK,WHITE,F,81,ELIZABETH CITY,NC,27909,UNA,1,1,1
000002832951,PASQUOTANK,WHITE,F,41,ELIZABETH CITY,NC,27909,REP,0,0,1
000002836397,PASQUOTANK,TWO or MORE RACES,U,18,ELIZABETH CITY,NC,27909,UNA,0,0,1
000000006398,PASQUOTANK,WHITE,F,75,ELIZABETH CITY,NC,27909,UNA,1,1,1
000002783486,PASQUOTANK,BLACK or AFRICAN AMERICAN,F,69,ELIZABETH CITY,NC,27909,UNA,1,1,1
000002783016,PASQUOTANK,BLACK or AFRICAN AMERICAN,M,72,ELIZABETH CITY,NC,27909,DEM,1,1,1
000002799365,PASQUOTANK,BLACK or AFRICAN AMERICAN,M,35,ELIZABETH CITY,NC,27909,DEM,1,1,1
000002836526,PASQUOTANK,UNDESIGNATED,U,73,ELIZABETH CITY,NC,27909,REP,0,0,1
000002836317,PASQUOTANK,WHITE,F,68,ELIZABETH CITY,NC,27909,REP,0,1,1
000002836318,PASQUOTANK,WHITE,M,70,ELIZABETH CITY,NC,27909,REP,0,1,1
000002831210,PASQUOTANK,BLACK or AFRICAN AMERICAN,F,55,ELIZABETH CITY,NC,27909,DEM,1,1,1
000002824745,PASQUOTANK,OTHER,F,55,ELIZABETH CITY,NC,27909,REP,0,1,1
000002825061,PASQUOTANK,UNDESIGNATED,U,52,ELIZABETH CITY,NC,27909,REP,0,1,1
000002835243,PASQUOTANK,UNDESIGNATED,U,28,ELIZABETH CITY,NC,27909,UNA,1,0,1
