voter_reg_num,county_desc,race,gender,age,voter_city,voter_state,voter_zip,voter_party_code,voted_2016,voted_2020,voted_2024
000000002701,BLADEN,WHITE,F,70,CLARKTON,NC,28433,DEM,1,1,1
000000014439,BLADEN,WHITE,F,61,TAR HEEL,NC,28392,REP,1,1,1
000000034096,BLADEN,WHITE,M,69,WHITE OAK,NC,28399,UNA,1,1,1
000000008290,BLADEN,WHITE,M,76,EVERGREEN,NC,28438,UNA,1,1,1
000000038488,BLADEN,WHITE,M,43,EVERGREEN,NC,28438,REP,1,1,1
000000066701,BLADEN,WHITE,F,44,ELIZABETHTOWN,NC,28337,UNA,0,0,1
000000056759,BLADEN,WHITE,M,28,ELIZABETHTOWN,NC,28337,UNA,1,1,1
000000060371,BLADEN,WHITE,M,24,ELIZABETHTOWN,NC,28337,UNA,0,1,1
000000057294,BLADEN,WHITE,F,29,ELIZABETHTOWN,NC,28337,REP,1,1,1
000000024790,BLADEN,WHITE,F,67,BLADENBORO,NC,28320,UNA,1,1,1
000000062863,BLADEN,WHITE,F,43,BLADENBORO,NC,28320,UNA,1,1,1
000000060139,BLADEN,WHITE,M,40,CLARKTON,NC,28433,UNA,0,1,1
000000039655,BLADEN,WHITE,F,43,BLADENBORO,NC,28320,UNA,1,1,1
000000066970,BLADEN,UNDESIGNATED,M,45,BLADENBORO,NC,28320,UNA,1,1,1
000000062779,BLADEN,WHITE,F,74,CLARKTON,NC,28433,REP,0,1,1
000000021349,BLADEN,BLACK or AFRICAN AMERICAN,F,87,GARLAND,NC,28441,DEM,1,1,1
000000063824,BLADEN,WHITE,F,51,WHITE LAKE,NC,28337,UNA,0,1,0
000000056452,BLADEN,BLACK or AFRICAN AMERICAN,F,29,RIEGELWOOD,NC,28456,DEM,1,1,1
000000060197,BLADEN,WHITE,F,25,CLARKTON,NC,28433,UNA,0,1,1
000000049315,BLADEN,WHITE,F,55,CLARKTON,NC,28433,UNA,1,1,1
