voter_reg_num,county_desc,race,gender,age,voter_city,voter_state,voter_zip,voter_party_code,voted_2016,voted_2020,voted_2024
000000034588,ASHE,UNDESIGNATED,U,85,FLEETWOOD,NC,28626,UNA,1,1,0
000000028885,ASHE,WHITE,M,85,FLEETWOOD,NC,28626,UNA,1,1,0
000000036595,ASHE,UNDESIGNATED,F,42,WEST JEFFERSON,NC,28694,REP,0,1,1
000000021638,ASHE,WHITE,M,62,WEST JEFFERSON,NC,28694,UNA,1,1,0
000000038862,ASHE,UNDESIGNATED,U,26,TODD,NC,28684,DEM,1,1,0
000000033265,ASHE,WHITE,F,28,TODD,NC,28684,DEM,1,1,0
000000036120,ASHE,WHITE,F,72,WARRENSVILLE,NC,28693,REP,0,1,1
000000036356,ASHE,UNDESIGNATED,U,35,LANSING,NC,28643,UNA,0,1,0
000000010714,ASHE,WHITE,F,51,CRUMPLER,NC,28617,REP,1,1,1
000000039158,ASHE,WHITE,M,50,WEST JEFFERSON,NC,28694,REP,0,1,1
000000019251,ASHE,WHITE,F,92,WARRENSVILLE,NC,28693,DEM,1,1,0
000000018558,ASHE,WHITE,F,44,CRESTON,NC,28615,LIB,0,0,0
000000023228,ASHE,WHITE,F,74,WEST JEFFERSON,NC,28694,DEM,1,1,0
000000022788,ASHE,WHITE,M,77,WEST JEFFERSON,NC,28694,DEM,1,1,0
000000039471,ASHE,WHITE,F,24,JEFFERSON,NC,28640,UNA,0,0,0
000000029285,ASHE,WHITE,M,37,LANSING,NC,28643,DEM,0,0,0
000000033947,ASHE,WHITE,F,26,JEFFERSON,NC,28640,UNA,1,1,0
000000008009,ASHE,WHITE,F,91,WEST JEFFERSON,NC,28694,DEM,1,1,0
000000038372,ASHE,WHITE,M,18,JEFFERSON,NC,28640,UNA,0,0,0
000000022848,ASHE,WHITE,F,60,WEST JEFFERSON,NC,28694,UNA,1,1,1
000000032450,ASHE,WHITE,M,47,JEFFERSON,NC,28640,REP,0,0,0
000000034247,ASHE,WHITE,F,43,JEFFERSON,NC,28640,LIB,0,0,0
000000032799,ASHE,WHITE,M,36,WEST JEFFERSON,NC,28694,REP,0,1,0
000000027037,ASHE,WHITE,M,30,FLEETWOOD,NC,28626,DEM,1,1,0
000000038846,ASHE,WHITE,F,53,FLEETWOOD,NC,28626,DEM,0,1,0
000000013309,ASHE,WHITE,M,68,FLEETWOOD,NC,28626,UNA,0,1,0
000000024206,ASHE,WHITE,M,84,CRUMPLER,NC,28617,DEM,1,1,0
000000024207,ASHE,WHITE,F,81,CRUMPLER,NC,28617,DEM,1,1,0
000000005816,ASHE,WHITE,F,67,CRUMPLER,NC,28617,DEM,1,1,1
000000032785,ASHE,WHITE,F,28,FLEETWOOD,NC,28626,REP,1,1,0
000000012200,ASHE,WHITE,F,72,WEST JEFFERSON,NC,28694,REP,1,1,0
000000028792,ASHE,WHITE,F,72,WARRENSVILLE,NC,28693,REP,1,1,0
000000005820,ASHE,WHITE,F,75,JEFFERSON,NC,28640,DEM,1,1,1
000000005821,ASHE,WHITE,M,74,JEFFERSON,NC,28640,DEM,1,1,1
